##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
33,"Ettorre,Olivia",*,39,5-15,1-4,3-4,0-3,3,3,0,2,1,0,14,Immaculata,Immaculata_Moravian_11-11-2024
25,"Mullins,Reese",*,39,3-14,0-3,7-9,4-9,13,1,2,1,0,1,13,Immaculata,Immaculata_Moravian_11-11-2024
22,"Coleman,Carly",*,26,3-8,0-0,4-5,5-8,13,3,2,3,2,1,10,Immaculata,Immaculata_Moravian_11-11-2024
03,"Liberatoscioli,Tessa",*,29,2-7,0-2,2-4,2-3,5,4,1,2,1,3,6,Immaculata,Immaculata_Moravian_11-11-2024
04,"Boyer,Abigail",*,27,1-9,1-5,3-4,0-3,3,4,0,2,0,2,6,Immaculata,Immaculata_Moravian_11-11-2024
05,"Cassidy,Riley",,28,5-14,3-8,0-0,1-2,3,1,0,2,0,0,13,Immaculata,Immaculata_Moravian_11-11-2024
30,"Scarpone,Francesca",,8,0-2,0-2,2-2,0-0,0,0,1,0,0,0,2,Immaculata,Immaculata_Moravian_11-11-2024
13,"Long,Alyssa",,20,0-2,0-1,1-2,4-1,5,4,3,1,0,2,1,Immaculata,Immaculata_Moravian_11-11-2024
44,"Robbins,Meg",,6,0-4,0-0,0-0,2-0,2,0,0,0,0,0,0,Immaculata,Immaculata_Moravian_11-11-2024
10,"Pohl,Julia",,3,0-0,0-0,0-0,0-1,1,0,0,1,0,0,0,Immaculata,Immaculata_Moravian_11-11-2024
24,"Lustig,Lizzie",*,33,4-11,1-2,1-1,3-6,9,5,2,1,1,2,10,Moravian,Immaculata_Moravian_11-11-2024
02,"Day,Kania",*,28,2-8,0-0,2-2,5-1,6,3,0,3,2,0,6,Moravian,Immaculata_Moravian_11-11-2024
04,"Cartagena,Jayda",*,11,2-9,0-3,1-2,0-2,2,3,0,5,0,1,5,Moravian,Immaculata_Moravian_11-11-2024
10,"Guarente,Brielle",*,40,1-11,0-0,0-0,2-6,8,2,3,3,3,0,2,Moravian,Immaculata_Moravian_11-11-2024
12,"Anderson,Mikayla",*,16,0-0,0-0,0-0,0-2,2,2,0,2,0,1,0,Moravian,Immaculata_Moravian_11-11-2024
00,"Altmire,Emma",,30,5-7,3-5,6-8,0-2,2,3,5,1,0,2,19,Moravian,Immaculata_Moravian_11-11-2024
05,"Wallbillich,Ellie",,25,4-7,1-1,3-4,1-5,6,1,1,0,0,1,12,Moravian,Immaculata_Moravian_11-11-2024
22,"Vassallo,Juliana",,19,2-7,1-3,3-4,0-6,6,2,2,3,0,1,8,Moravian,Immaculata_Moravian_11-11-2024
20,"Herbert,Lanie",,7,2-2,0-0,0-0,1-1,2,0,0,1,0,0,4,Moravian,Immaculata_Moravian_11-11-2024
11,"Squizziato,Sofia",,11,0-0,0-0,0-0,0-2,2,2,0,2,0,0,0,Moravian,Immaculata_Moravian_11-11-2024
34,"Donaldson,Kate",,5,0-1,0-0,0-0,0-0,0,3,0,0,0,0,0,Moravian,Immaculata_Moravian_11-11-2024
