##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
32,"Cabezas,Justina",*,30,8-15,0-0,5-5,4-3,7,1,1,4,0,0,21,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
04,"Smith,Brianna",*,38,2-9,1-6,1-4,1-0,1,1,5,1,0,1,6,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
12,"Martinez,Jade",*,28,2-7,1-3,0-0,0-1,1,2,2,1,0,0,5,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
14,"Well,Renee",*,25,2-2,1-1,0-0,1-1,2,1,2,2,0,0,5,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
11,"Rosa,Yakira",*,34,2-8,0-1,0-0,1-11,12,2,6,3,1,0,4,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
10,"Kasbarian,Avery",,6,2-3,0-1,2-2,0-0,0,0,0,0,0,0,6,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
31,"McBride,Allison",,10,1-3,0-0,0-0,1-1,2,1,0,1,1,0,2,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
34,"O'Brien,Mackenzie",,8,1-5,0-1,0-0,2-0,2,1,0,1,0,0,2,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
01,"Palladino,Victoria",,14,0-1,0-0,1-2,0-2,2,0,2,3,0,1,1,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
03,"Ruiz,Esmeralda",,6,0-0,0-0,0-0,0-1,1,0,0,1,0,0,0,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
22,"Kirby,Luna",,1,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
23,"Arteaga,Anissa",,0,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
TM,TMTeam,,0,0-0,0-0,0-0,3-4,7,0,0,0,0,0,0,Wm. Paterson,Wm. Paterson_Scranton_11-11-2022
11,Kaci Kranson,*,33,10-15,0-2,2-2,2-3,5,2,6,0,1,3,22,Scranton,Wm. Paterson_Scranton_11-11-2022
24,Bridget Monaghan,*,36,7-16,1-3,2-2,4-1,5,0,1,3,0,0,17,Scranton,Wm. Paterson_Scranton_11-11-2022
20,Sam Rajza,*,27,3-9,3-9,1-2,0-3,3,2,6,1,1,1,10,Scranton,Wm. Paterson_Scranton_11-11-2022
21,Maddy Ryan,*,22,4-7,0-0,0-0,1-4,5,4,0,1,0,0,8,Scranton,Wm. Paterson_Scranton_11-11-2022
0,Hannah Angelini,*,27,0-3,0-3,0-0,2-4,6,3,4,3,1,1,0,Scranton,Wm. Paterson_Scranton_11-11-2022
32,Sara Walsh,,14,2-2,0-0,2-2,2-1,3,0,0,0,2,0,6,Scranton,Wm. Paterson_Scranton_11-11-2022
13,Maddie Hartnett,,18,2-7,1-5,0-0,0-3,3,2,2,1,0,1,5,Scranton,Wm. Paterson_Scranton_11-11-2022
10,Allie Lynch,,14,0-5,0-2,0-0,1-2,3,1,1,1,0,0,0,Scranton,Wm. Paterson_Scranton_11-11-2022
30,Mackenzie Steele,,5,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Wm. Paterson_Scranton_11-11-2022
25,Emma Duerr,,2,0-2,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Wm. Paterson_Scranton_11-11-2022
2,Ashlyn Bender,,1,0-1,0-0,0-0,1-0,1,0,0,1,0,0,0,Scranton,Wm. Paterson_Scranton_11-11-2022
22,Leah Nolan,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Wm. Paterson_Scranton_11-11-2022
TM,TMTeam,,0,0-0,0-0,0-0,3-0,3,0,0,0,0,0,0,Scranton,Wm. Paterson_Scranton_11-11-2022
