##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
24,Bridget Monaghan,*,45,7-15,1-3,11-14,2-5,7,2,4,3,0,2,26,Scranton,Scranton_Elizabethtown_2-11-2023
21,Maddy Ryan,*,30,6-11,0-0,2-4,3-4,7,3,2,3,0,1,14,Scranton,Scranton_Elizabethtown_2-11-2023
20,Samantha Rajza,*,38,4-8,1-3,4-5,0-4,4,1,3,1,0,0,13,Scranton,Scranton_Elizabethtown_2-11-2023
11,Kaci Kranson,*,39,6-14,0-2,0-0,2-9,11,4,1,1,0,3,12,Scranton,Scranton_Elizabethtown_2-11-2023
00,Hannah Angelini,*,40,4-10,2-3,0-0,0-6,6,2,1,1,1,1,10,Scranton,Scranton_Elizabethtown_2-11-2023
32,Sara Walsh,,15,1-3,0-0,0-0,0-1,1,3,0,0,0,1,2,Scranton,Scranton_Elizabethtown_2-11-2023
13,Maddie Hartnett,,11,1-5,0-2,0-0,0-1,1,2,1,2,1,0,2,Scranton,Scranton_Elizabethtown_2-11-2023
10,Allie Lynch,,7,0-1,0-0,0-0,0-1,1,0,0,1,0,0,0,Scranton,Scranton_Elizabethtown_2-11-2023
25,Summer McNulty,*,44,14-27,3-9,4-4,0-3,3,3,3,5,0,1,35,Elizabethtown,Scranton_Elizabethtown_2-11-2023
34,DaniRae Renno,*,45,7-13,0-0,0-2,6-8,14,2,0,2,2,1,14,Elizabethtown,Scranton_Elizabethtown_2-11-2023
30,Jessica King,*,33,2-12,0-0,2-4,2-5,7,2,3,1,1,1,6,Elizabethtown,Scranton_Elizabethtown_2-11-2023
03,Lindsay Boyd,*,25,1-6,1-3,1-2,1-2,3,4,4,0,0,0,4,Elizabethtown,Scranton_Elizabethtown_2-11-2023
04,Cyleigh Wilson,*,29,1-6,1-6,0-0,1-6,7,3,3,1,0,0,3,Elizabethtown,Scranton_Elizabethtown_2-11-2023
14,Kaeli Romanowski,,32,3-7,2-3,0-0,5-5,10,4,2,6,0,1,8,Elizabethtown,Scranton_Elizabethtown_2-11-2023
13,Taylor Huyck,,7,0-4,0-1,2-2,1-1,2,0,0,0,0,0,2,Elizabethtown,Scranton_Elizabethtown_2-11-2023
35,Cass Peris,,10,0-2,0-0,0-0,0-0,0,1,0,0,1,0,0,Elizabethtown,Scranton_Elizabethtown_2-11-2023
