##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
02,Kayla Yoegel,*,33,7-17,0-2,4-6,0-4,4,0,2,2,1,1,18,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
20,Tessa Zamolyi,*,28,7-12,1-2,2-2,6-4,10,2,2,1,0,0,17,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
01,Sam Osorio,*,26,6-9,0-0,2-2,2-4,6,2,0,3,1,1,14,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
05,Emily Markowski,*,34,3-7,0-1,4-5,4-4,8,1,3,2,0,1,10,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
24,Morgan Amy,*,28,2-6,0-2,0-0,0-2,2,4,6,2,0,0,4,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
10,Brielle Guarente,,24,3-6,0-0,0-0,1-3,4,2,1,4,0,1,6,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
04,Jayda Cartagena,,14,2-3,0-0,2-2,0-1,1,1,2,0,0,0,6,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
15,Sarah Miniter,,6,1-2,0-0,0-0,0-1,1,0,0,0,0,0,2,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
25,Ashley Robinson,,7,0-1,0-0,0-0,0-1,1,2,0,0,0,0,0,Moravian University,Moravian University_Lebanon Valley Col._12-17-2022
04,Kate Fitzpatrick,*,34,10-22,4-7,2-2,4-4,8,3,4,5,0,0,26,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
01,Cristina Fernandez,*,32,4-7,1-2,0-0,3-2,5,1,2,1,1,0,9,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
14,Riley Hevelow,*,34,2-11,0-2,3-4,0-0,0,0,1,3,0,2,7,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
03,Daelyn Stabler,*,29,3-9,0-0,0-0,4-5,9,4,4,4,0,0,6,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
10,Samya Santiague,*,35,1-7,1-5,1-2,1-2,3,1,0,1,1,1,4,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
34,Kailey Eckhart,,4,1-2,0-0,2-2,0-0,0,1,0,0,0,1,4,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
11,Allison Bimmer,,12,0-1,0-1,2-2,0-0,0,2,0,3,0,0,2,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
31,Elise Balmer,,9,0-0,0-0,2-2,1-0,1,1,0,0,0,0,2,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
33,Jordan Zimmerman,,9,0-2,0-2,0-0,0-1,1,2,1,0,0,2,0,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
21,Jocelyn Umana,,2,0-0,0-0,0-0,0-1,1,1,0,0,0,0,0,Lebanon Valley Col.,Moravian University_Lebanon Valley Col._12-17-2022
