##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
20,"Frederick,Erin",*,30,6-16,0-0,1-1,5-3,8,1,3,4,1,1,13,Drew,Drew_FDU-Florham_11-23-2021
23,"Meyers,Joey",*,29,3-10,0-5,2-3,2-4,6,0,3,3,1,7,8,Drew,Drew_FDU-Florham_11-23-2021
25,"Struble,Jamie",*,28,3-6,0-0,2-4,2-1,3,2,1,2,0,1,8,Drew,Drew_FDU-Florham_11-23-2021
04,"Wojtowicz,Katrina",*,13,3-10,1-7,0-0,0-1,1,2,1,1,3,2,7,Drew,Drew_FDU-Florham_11-23-2021
02,"Alberici,Gwen",*,30,1-2,0-0,0-0,1-6,7,4,4,3,0,3,2,Drew,Drew_FDU-Florham_11-23-2021
33,"Campbell,Sekya",,26,8-16,0-0,0-0,3-7,10,1,3,1,0,1,16,Drew,Drew_FDU-Florham_11-23-2021
11,"Cruse,Lauren",,13,1-1,0-0,1-2,2-1,3,0,1,1,0,0,3,Drew,Drew_FDU-Florham_11-23-2021
13,"Mann,Kyra",,5,1-3,0-0,0-0,1-0,1,0,0,1,0,1,2,Drew,Drew_FDU-Florham_11-23-2021
05,"Genua,Micela",,9,0-1,0-0,1-2,0-1,1,0,0,0,0,2,1,Drew,Drew_FDU-Florham_11-23-2021
22,"Timinski,Brooke",,6,0-4,0-3,0-0,0-0,0,0,0,0,0,0,0,Drew,Drew_FDU-Florham_11-23-2021
03,"Lalo,Izzy",,4,0-0,0-0,0-0,0-1,1,1,0,0,0,0,0,Drew,Drew_FDU-Florham_11-23-2021
15,"Kracht,Cecelia",,3,0-0,0-0,0-2,2-0,2,0,0,0,0,0,0,Drew,Drew_FDU-Florham_11-23-2021
10,"Graff,Carlye",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Drew,Drew_FDU-Florham_11-23-2021
50,"Antin,Sam",,2,0-1,0-0,0-0,1-0,1,0,0,1,0,0,0,Drew,Drew_FDU-Florham_11-23-2021
04,"Coleman,Arian",*,40,5-12,0-2,3-7,2-3,5,2,2,9,0,5,13,FDU-Florham,Drew_FDU-Florham_11-23-2021
01,"Miller,Cassidy",*,33,3-13,0-0,4-4,4-8,12,3,0,1,1,3,10,FDU-Florham,Drew_FDU-Florham_11-23-2021
11,"Fedo,Brielle",*,36,1-8,1-4,2-2,1-3,4,1,4,4,0,2,5,FDU-Florham,Drew_FDU-Florham_11-23-2021
22,"Downey,Angela",*,33,0-4,0-4,0-0,0-4,4,3,0,2,1,2,0,FDU-Florham,Drew_FDU-Florham_11-23-2021
21,"Jones,Tamyah",*,29,0-7,0-0,0-0,1-4,5,0,2,7,0,0,0,FDU-Florham,Drew_FDU-Florham_11-23-2021
40,"Daly,Madison",,4,2-4,1-1,0-0,0-0,0,0,0,0,0,0,5,FDU-Florham,Drew_FDU-Florham_11-23-2021
34,"Reynolds,Jezreel",,7,2-3,0-0,0-0,0-2,2,0,0,1,0,0,4,FDU-Florham,Drew_FDU-Florham_11-23-2021
13,"Drezek,Kiley",,12,0-2,0-1,0-0,0-1,1,4,0,3,0,0,0,FDU-Florham,Drew_FDU-Florham_11-23-2021
23,"Knight,Destiny",,6,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,FDU-Florham,Drew_FDU-Florham_11-23-2021
