##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,Olivia Brandt,*,34,7-15,1-2,1-2,1-6,7,0,3,1,3,0,16,Susquehanna,Susquehanna_Bates_12-30-2021
10,Erin McQuillen,*,29,4-8,0-2,3-4,2-2,4,3,2,6,0,0,11,Susquehanna,Susquehanna_Bates_12-30-2021
12,Amanda Lemire,*,29,3-8,0-1,5-6,0-2,2,2,2,3,0,0,11,Susquehanna,Susquehanna_Bates_12-30-2021
30,Kaitlyn Lynch,*,24,2-8,1-3,0-0,0-2,2,2,0,1,0,0,5,Susquehanna,Susquehanna_Bates_12-30-2021
14,Isabella Schwabe,*,24,2-5,0-0,0-0,3-2,5,0,4,1,0,1,4,Susquehanna,Susquehanna_Bates_12-30-2021
23,Amalia Esposito,,24,5-6,0-0,2-2,0-8,8,3,4,4,0,2,12,Susquehanna,Susquehanna_Bates_12-30-2021
24,Sadie Comfort,,26,4-7,2-4,0-0,2-2,4,2,1,1,0,2,10,Susquehanna,Susquehanna_Bates_12-30-2021
3,Kenzie Selvaggi,,10,1-1,1-1,0-0,0-1,1,0,0,0,0,2,3,Susquehanna,Susquehanna_Bates_12-30-2021
TM,TMTeam,,0,0-0,0-0,0-0,2-2,4,0,0,0,0,0,0,Susquehanna,Susquehanna_Bates_12-30-2021
14,Meghan Graff,*,37,10-26,2-5,0-1,2-1,3,3,7,6,0,0,22,Bates,Susquehanna_Bates_12-30-2021
04,Morgan Kennedy,*,29,6-10,3-5,1-1,0-3,3,2,2,2,2,2,16,Bates,Susquehanna_Bates_12-30-2021
02,Mia Roy,*,37,4-11,2-3,0-0,1-1,2,3,1,2,0,1,10,Bates,Susquehanna_Bates_12-30-2021
22,Taylor McVeigh,*,34,4-5,0-0,0-0,4-5,9,1,0,3,0,0,8,Bates,Susquehanna_Bates_12-30-2021
05,Brianna Gadaleta,*,30,3-8,0-0,0-0,2-3,5,3,0,3,0,0,6,Bates,Susquehanna_Bates_12-30-2021
10,Alyson Kennedy,,15,1-4,1-4,0-0,0-1,1,3,2,0,0,1,3,Bates,Susquehanna_Bates_12-30-2021
11,Jenna Berens,,15,1-3,0-0,0-0,2-3,5,1,1,0,0,0,2,Bates,Susquehanna_Bates_12-30-2021
TM,TMTeam,,0,0-0,0-0,0-0,1-3,4,0,0,0,0,0,0,Bates,Susquehanna_Bates_12-30-2021
