##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
04,Kate Fitzpatrick,*,34,4-15,1-5,0-0,0-1,1,0,0,5,0,1,9,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
34,Kailey Eckhart,*,20,3-12,0-2,0-0,2-1,3,3,2,1,0,0,6,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
14,Riley Hevelow,*,24,2-6,1-3,0-0,0-2,2,2,1,2,0,1,5,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
01,Cristina Fernandez,*,22,1-4,0-0,2-4,1-2,3,2,0,1,1,2,4,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
10,Samya Santiague,*,22,1-4,0-0,0-0,0-0,0,2,0,1,0,2,2,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
11,Allison Bimmer,,15,1-1,1-1,1-2,0-2,2,0,1,1,0,1,4,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
22,Abbie Reed,,11,2-3,0-1,0-0,0-2,2,2,0,0,0,2,4,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
24,Alyssa Reisinger,,5,1-2,0-0,1-1,0-1,1,0,1,1,0,0,3,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
13,Ashley Pleban,,1,1-1,1-1,0-0,0-0,0,0,0,0,0,0,3,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
31,Elise Balmer,,18,1-5,0-1,0-0,1-1,2,4,3,1,0,0,2,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
33,Jordan Zimmerman,,15,0-2,0-1,0-0,0-1,1,0,0,1,0,0,0,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
15,Allyson Babinsky,,11,0-2,0-1,0-0,1-0,1,0,0,0,0,0,0,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
03,Rachel Witkoski,,2,0-0,0-0,0-0,0-0,0,0,0,0,0,1,0,Lebanon Valley,Lebanon Valley_Elizabethtown_11-22-2023
04,Cyleigh Wilson,*,20,4-8,3-7,0-0,1-0,1,0,0,1,0,2,11,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
02,Makenna Mummert,*,24,3-8,0-1,4-4,3-1,4,1,2,1,0,1,10,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
34,DaniRae Renno,*,20,3-7,0-0,3-3,1-4,5,1,2,5,1,0,9,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
25,Summer McNulty,*,21,2-6,1-3,0-0,2-2,4,0,1,2,1,0,5,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
30,Jessica King,*,20,2-4,0-0,0-0,1-10,11,0,2,2,0,1,4,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
31,Allyia Kennedy,,12,5-7,0-0,0-0,1-6,7,1,0,2,1,0,10,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
05,Ella Gordon,,17,2-4,0-1,0-0,1-4,5,1,4,0,1,0,4,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
35,Cass Peris,,17,2-3,0-0,0-0,0-4,4,0,0,2,0,1,4,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
24,Ellie Fasick,,8,2-2,0-0,0-2,1-1,2,1,0,0,0,0,4,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
03,Lindsay Boyd,,17,1-2,1-2,0-0,0-0,0,2,3,2,0,0,3,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
13,Taylor Huyck,,9,1-4,0-1,0-0,1-0,1,0,0,0,0,0,2,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
10,Meg Robbins,,3,1-1,0-0,0-0,0-0,0,1,0,0,0,0,2,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
20,Katie Haefner,,3,1-1,0-0,0-0,0-0,0,1,0,1,0,0,2,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
11,Kamryn Mengel,,3,0-0,0-0,0-0,0-0,0,1,2,1,0,1,0,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
12,Jess Pronchick,,3,0-2,0-0,0-0,0-0,0,0,0,0,0,0,0,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
21,Ashley Adamson,,3,0-0,0-0,0-0,1-0,1,0,0,0,0,0,0,Elizabethtown,Lebanon Valley_Elizabethtown_11-22-2023
