##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
23,"Johnson, Amanda",*,36+,7-18,3-8,1-1,3-5,8,1,0,0,0,4,18,Catholic,Catholic_Scranton_2-21-2021
1,"Bussanich, Rachel",*,27+,4-13,0-2,6-6,3-3,6,3,1,0,0,0,14,Catholic,Catholic_Scranton_2-21-2021
5,"White, Sarah",*,32+,2-14,2-10,3-4,2-0,2,2,1,0,0,1,9,Catholic,Catholic_Scranton_2-21-2021
10,"Baldo, Amelia",*,29+,3-5,1-1,2-6,1-3,4,5,3,2,0,1,9,Catholic,Catholic_Scranton_2-21-2021
25,"Doherty, Erin",*,29+,0-3,0-2,2-4,2-5,7,4,2,5,0,0,2,Catholic,Catholic_Scranton_2-21-2021
40,"Greenhut, Kathryn",,15+,1-5,0-1,1-4,2-1,3,2,1,0,0,1,3,Catholic,Catholic_Scranton_2-21-2021
24,"Quesada, Lauren",,6+,1-3,0-1,1-2,1-0,1,1,0,0,0,0,3,Catholic,Catholic_Scranton_2-21-2021
12,"McCarter, Sammie",,21+,0-1,0-1,2-2,1-5,6,1,0,1,0,1,2,Catholic,Catholic_Scranton_2-21-2021
22,"George, Cristin",,5+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Catholic,Catholic_Scranton_2-21-2021
24,"Monaghan, Bridget",*,36+,6-14,2-5,8-8,1-1,2,4,0,1,0,0,22,Scranton,Catholic_Scranton_2-21-2021
33,"Quigley, Kyra",*,27+,4-8,0-0,0-0,5-6,11,4,2,5,3,0,8,Scranton,Catholic_Scranton_2-21-2021
13,"Hartnett, Maddie",*,24+,1-6,1-4,2-2,0-1,1,5,0,0,0,0,5,Scranton,Catholic_Scranton_2-21-2021
40,"McCurdy, Danielle",*,30+,1-5,0-0,0-0,0-5,5,2,4,3,1,2,2,Scranton,Catholic_Scranton_2-21-2021
20,"Shurina, Emily",*,23+,0-7,0-5,0-0,1-3,4,3,0,1,0,0,0,Scranton,Catholic_Scranton_2-21-2021
0,"Angelini, Hannah",,28+,4-9,3-5,2-2,2-7,9,1,0,3,0,0,13,Scranton,Catholic_Scranton_2-21-2021
21,"Ryan, Maddy",,13+,1-6,0-0,1-1,3-4,7,4,0,0,0,2,3,Scranton,Catholic_Scranton_2-21-2021
22,"Nolan, Leah",,8+,1-2,0-1,0-0,0-2,2,1,0,2,0,0,2,Scranton,Catholic_Scranton_2-21-2021
5,"Heineman, Carly",,6+,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Catholic_Scranton_2-21-2021
23,"Larrabee, Jenna",,4+,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Scranton,Catholic_Scranton_2-21-2021
10,"Lynch, Allie",,1+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Catholic_Scranton_2-21-2021
