##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
11,"Kranson,Kaci",*,19,9-16,1-1,4-4,4-7,11,2,0,3,0,2,23,Scranton,Scranton_Juniata_12-2-2023
20,"Lamanna,Meghan",*,24,5-11,2-5,0-0,1-6,7,2,1,0,0,1,12,Scranton,Scranton_Juniata_12-2-2023
10,"Lynch,Allie",*,20,3-3,0-0,2-2,0-1,1,1,3,0,0,2,8,Scranton,Scranton_Juniata_12-2-2023
01,"Romanowski,Kaeli",*,22,3-5,0-1,1-1,1-2,3,3,4,0,0,3,7,Scranton,Scranton_Juniata_12-2-2023
21,"Ryan,Maddy",*,18,0-2,0-0,2-2,0-3,3,0,3,1,0,1,2,Scranton,Scranton_Juniata_12-2-2023
12,"Sloan,Jenna",,18,1-3,0-0,3-3,0-3,3,1,2,2,2,4,5,Scranton,Scranton_Juniata_12-2-2023
15,"Bennett,Elizabeth",,13,1-3,1-3,2-2,2-1,3,1,0,0,0,0,5,Scranton,Scranton_Juniata_12-2-2023
44,"Toomey,Victoria",,11,2-6,0-0,0-0,1-4,5,1,1,1,0,1,4,Scranton,Scranton_Juniata_12-2-2023
05,"Gorski,Katie",,12,1-5,0-3,1-2,0-5,5,1,2,2,1,0,3,Scranton,Scranton_Juniata_12-2-2023
33,"Quigley,Kyra",,9,1-4,0-0,0-0,4-1,5,4,0,4,1,0,2,Scranton,Scranton_Juniata_12-2-2023
03,"Brewer,Morgan",,6,0-3,0-2,1-2,2-2,4,0,0,0,1,0,1,Scranton,Scranton_Juniata_12-2-2023
14,"Stoupakis,Natalie",,10,0-2,0-1,0-0,2-1,3,1,0,1,1,0,0,Scranton,Scranton_Juniata_12-2-2023
02,"Bender,Ashlyn",,6,0-3,0-0,0-0,1-2,3,0,1,0,0,1,0,Scranton,Scranton_Juniata_12-2-2023
22,"Nolan,Leah",,6,0-2,0-0,0-0,1-1,2,1,0,0,0,0,0,Scranton,Scranton_Juniata_12-2-2023
30,"Steele,Mackenzie",,6,0-1,0-0,0-0,1-0,1,1,0,0,0,0,0,Scranton,Scranton_Juniata_12-2-2023
21,"Bodtorf,Bri",*,35,4-15,1-4,0-0,0-0,0,1,0,2,0,0,9,Juniata,Scranton_Juniata_12-2-2023
13,"Sherman,Haily",*,31,3-12,0-2,2-4,2-5,7,3,0,1,1,2,8,Juniata,Scranton_Juniata_12-2-2023
11,"Berg,Olivia",*,26,1-8,1-5,1-2,1-0,1,4,1,6,0,1,4,Juniata,Scranton_Juniata_12-2-2023
31,"Gerdich,Laney",*,24,2-5,0-0,0-3,1-3,4,2,1,0,0,0,4,Juniata,Scranton_Juniata_12-2-2023
03,"Miller,Kynnedy",*,20,0-3,0-1,0-0,0-0,0,3,1,4,0,1,0,Juniata,Scranton_Juniata_12-2-2023
35,"Betts,Sarah",,16,1-4,1-2,1-2,0-2,2,1,1,0,0,0,4,Juniata,Scranton_Juniata_12-2-2023
04,"Emert,Steph",,23,1-6,0-1,0-2,1-3,4,1,2,2,0,4,2,Juniata,Scranton_Juniata_12-2-2023
24,"Coolidge,Emma",,8,1-2,0-0,0-0,1-2,3,1,0,1,0,0,2,Juniata,Scranton_Juniata_12-2-2023
23,"Gillo,Deja",,11,0-2,0-1,0-0,0-1,1,0,0,2,1,0,0,Juniata,Scranton_Juniata_12-2-2023
43,"McCann,Emily",,4,0-1,0-1,0-0,0-0,0,0,0,1,0,0,0,Juniata,Scranton_Juniata_12-2-2023
40,"Nonemaker,Emelie",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Juniata,Scranton_Juniata_12-2-2023
