##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
30,"Tomlinson,Zoe",*,28,10-18,0-0,6-9,10-8,18,1,2,3,3,0,26,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
21,"Mackel,Kayla",*,30,6-15,2-8,0-0,1-7,8,2,5,3,1,1,14,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
23,"Nelson,Isa",*,30,2-7,2-3,2-2,0-1,1,2,0,3,0,0,8,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
22,"Bledsoe,Healy",*,26,3-8,0-2,2-2,0-2,2,1,2,0,1,0,8,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
03,"Strenk,Laura",*,22,1-2,1-2,0-0,0-5,5,3,3,2,0,1,3,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
15,"McLaughlin,Willa",,12,3-5,0-0,0-0,1-5,6,1,1,2,3,0,6,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
24,"Rowland,Kyle",,20,1-4,0-1,2-2,0-1,1,0,1,2,0,1,4,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
10,"Johnson,Avery",,10,2-3,0-0,0-0,2-0,2,0,2,1,0,0,4,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
00,"Garcia,Juliana",,12,0-4,0-2,1-2,1-0,1,0,0,0,0,0,1,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
25,"Meyer,Addie",,6,0-0,0-0,0-0,2-2,4,0,1,0,0,1,0,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
12,"Rocca,Sofia",,4,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,Colorado Col.,Colorado Col._Susquehanna_12-28-2024
00,"Pinckert,Julia",*,28,4-10,0-3,2-2,1-5,6,4,1,1,0,1,10,Susquehanna,Colorado Col._Susquehanna_12-28-2024
24,"Maffei,Zoie",*,19,3-12,1-4,0-0,0-3,3,2,1,0,1,2,7,Susquehanna,Colorado Col._Susquehanna_12-28-2024
03,"Selvaggi,Kenzie",*,27,1-8,0-4,0-0,0-1,1,0,1,1,0,1,2,Susquehanna,Colorado Col._Susquehanna_12-28-2024
12,"George,Carly",*,19,1-6,0-0,0-0,1-2,3,3,1,0,0,1,2,Susquehanna,Colorado Col._Susquehanna_12-28-2024
11,"Weyant,Sydney",*,20,0-5,0-2,0-0,1-1,2,0,0,0,0,1,0,Susquehanna,Colorado Col._Susquehanna_12-28-2024
14,"Meehan,Grace",,32,4-10,2-3,0-0,1-3,4,2,2,4,0,0,10,Susquehanna,Colorado Col._Susquehanna_12-28-2024
15,"Greek,Annie",,25,2-7,1-3,1-2,0-1,1,3,0,2,0,1,6,Susquehanna,Colorado Col._Susquehanna_12-28-2024
05,"Klein,Lauren",,23,2-5,0-2,0-0,0-0,0,1,1,2,0,1,4,Susquehanna,Colorado Col._Susquehanna_12-28-2024
32,"Servitto,Greta",,7,1-2,0-0,2-2,0-0,0,0,0,0,0,0,4,Susquehanna,Colorado Col._Susquehanna_12-28-2024
