##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
10,"Branchizio,Nina",*,43,9-18,6-12,0-0,0-6,6,0,3,3,0,1,24,TCNJ,TCNJ_Moravian University_11-19-2022
15,"Setaro,Julia",*,37,3-9,2-5,4-4,0-1,1,3,2,3,0,0,12,TCNJ,TCNJ_Moravian University_11-19-2022
05,"Leazier,Izzy",*,29,3-4,1-1,3-4,0-6,6,5,3,5,0,1,10,TCNJ,TCNJ_Moravian University_11-19-2022
20,"Blum,Sydney",*,32,3-6,2-3,0-0,1-5,6,5,1,3,1,1,8,TCNJ,TCNJ_Moravian University_11-19-2022
14,"Deiter,Kaitlyn",*,25,1-3,0-0,0-2,0-7,7,3,2,2,2,0,2,TCNJ,TCNJ_Moravian University_11-19-2022
31,"Toy,Emily",,28,3-8,1-3,0-0,2-2,4,2,4,0,1,2,7,TCNJ,TCNJ_Moravian University_11-19-2022
03,"Fricker,Katie",,13,1-2,1-2,0-0,1-1,2,1,0,1,0,1,3,TCNJ,TCNJ_Moravian University_11-19-2022
30,"Heller,Morgan",,15,0-1,0-0,0-0,1-1,2,4,2,3,1,0,0,TCNJ,TCNJ_Moravian University_11-19-2022
33,"Cross,Jezlyn",,2,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,TCNJ,TCNJ_Moravian University_11-19-2022
24,"Hourigan-Hutton,Myah",,1,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,TCNJ,TCNJ_Moravian University_11-19-2022
2,Kayla Yoegel,*,38,7-19,1-2,5-6,2-4,6,1,1,0,0,1,20,Moravian University,TCNJ_Moravian University_11-19-2022
20,Tessa Zamolyi,*,42,5-17,1-3,3-3,7-6,13,1,2,3,4,3,14,Moravian University,TCNJ_Moravian University_11-19-2022
24,Morgan Amy,*,39,2-7,1-2,0-0,0-0,0,0,5,2,0,1,5,Moravian University,TCNJ_Moravian University_11-19-2022
10,Brielle Guarente,*,32,2-7,0-0,0-0,0-3,3,2,2,1,0,2,4,Moravian University,TCNJ_Moravian University_11-19-2022
5,Emily Markowski,*,31,1-4,0-0,0-0,0-2,2,2,1,2,1,1,2,Moravian University,TCNJ_Moravian University_11-19-2022
1,Sam Osorio,,27,7-15,0-0,5-8,5-4,9,3,0,2,0,1,19,Moravian University,TCNJ_Moravian University_11-19-2022
4,Jayda Cartagena,,5,0-1,0-1,0-0,0-0,0,1,0,0,1,0,0,Moravian University,TCNJ_Moravian University_11-19-2022
25,Ashley Robinson,,5,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Moravian University,TCNJ_Moravian University_11-19-2022
12,Mikayla Anderson,,4,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Moravian University,TCNJ_Moravian University_11-19-2022
15,Sarah Miniter,,2,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Moravian University,TCNJ_Moravian University_11-19-2022
