##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
22,"Trebelev,Ally",*,27,6-10,4-6,1-2,1-2,3,3,1,2,0,0,17,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
30,"Wilburn,Kennedy",*,26,8-14,0-0,1-2,1-6,7,0,1,1,0,0,17,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
11,"Neville,Lizzie",*,32,3-11,1-4,0-0,3-1,4,4,4,1,3,3,7,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
25,"Galligan,Quinn",*,28,3-9,0-3,1-1,0-6,6,3,3,2,1,2,7,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
32,"Rusas,Lauren",*,20,2-2,0-0,1-2,1-2,3,4,1,1,2,0,5,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
15,"McCrea,Kayla",,17,2-5,2-2,2-2,1-1,2,1,4,1,0,0,8,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
02,"Ward,Mackenzie",,13,1-2,0-1,0-0,1-3,4,0,3,0,0,1,2,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
13,"Cabanas,Hailey",,5,1-4,0-1,0-0,0-0,0,2,0,0,0,0,2,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
24,"Sioutis,Gia",,10,0-1,0-0,1-2,0-4,4,0,0,0,1,0,1,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
04,"Walton,Leila",,5,0-1,0-0,1-2,1-1,2,0,1,0,1,0,1,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
05,"Flanagan,Molly",,4,0-1,0-1,0-0,0-1,1,2,0,0,0,0,0,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
33,"Sexton,Steph",,4,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
21,"Aviles,Lian",,3,0-3,0-1,0-0,0-1,1,0,0,1,1,0,0,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
12,"Levine,Sophie",,2,0-0,0-0,0-0,0-2,2,0,0,0,0,0,0,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
14,"Racicky,Lucie",,2,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
34,"Dallaris,Cleo",,2,0-0,0-0,0-0,1-0,1,0,0,0,0,0,0,Franklin & Marshall,Franklin & Marshall_Drew_12-31-2024
14,"Pica,Gianna",*,20,5-13,0-4,2-4,2-7,9,1,0,4,1,0,12,Drew,Franklin & Marshall_Drew_12-31-2024
04,"Rachilla,Amy",*,32,2-10,0-0,5-7,0-3,3,2,1,5,0,0,9,Drew,Franklin & Marshall_Drew_12-31-2024
02,"Beyer,Maddie",*,23,0-3,0-2,6-6,1-0,1,4,2,1,0,0,6,Drew,Franklin & Marshall_Drew_12-31-2024
30,"Diaz,Miabella",*,23,1-9,0-2,2-2,4-2,6,2,1,1,0,1,4,Drew,Franklin & Marshall_Drew_12-31-2024
20,"Hezel,Brenna",*,25,1-4,0-0,0-0,1-2,3,3,3,1,1,1,2,Drew,Franklin & Marshall_Drew_12-31-2024
11,"Kingsley,Jocelyn",,20,2-7,1-1,0-0,0-0,0,1,0,2,0,2,5,Drew,Franklin & Marshall_Drew_12-31-2024
24,"Altomare,Alice",,15,1-5,0-4,2-3,1-2,3,1,0,0,0,0,4,Drew,Franklin & Marshall_Drew_12-31-2024
23,"Aliotta,Olivia",,18,1-6,0-3,0-0,1-5,6,0,0,2,0,1,2,Drew,Franklin & Marshall_Drew_12-31-2024
22,"Hezel,Gracie",,11,1-3,0-0,0-1,3-3,6,0,2,0,0,0,2,Drew,Franklin & Marshall_Drew_12-31-2024
03,"Lalo,Isabelle",,4,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Drew,Franklin & Marshall_Drew_12-31-2024
15,"Debenedittis,Darcy",,3,0-1,0-1,0-0,0-1,1,0,0,0,0,0,0,Drew,Franklin & Marshall_Drew_12-31-2024
50,"Hartman,Mia",,3,0-1,0-0,0-0,0-1,1,0,0,0,0,0,0,Drew,Franklin & Marshall_Drew_12-31-2024
10,"Bass,Emily",,2,0-0,0-0,0-0,1-0,1,1,0,0,0,0,0,Drew,Franklin & Marshall_Drew_12-31-2024
12,"Schiralli,Camille",,1,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Drew,Franklin & Marshall_Drew_12-31-2024
