##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,Meghan Dufner,*,39,6-10,0-1,8-10,4-1,5,4,5,3,0,7,20,Lycoming,Lycoming_Juniata_1-31-2024
21,Ashley Yoh,*,32,4-11,0-0,1-1,1-3,4,4,0,4,0,1,9,Lycoming,Lycoming_Juniata_1-31-2024
10,Mya Wetzel,*,25,3-11,3-11,0-0,2-2,4,1,1,0,0,0,9,Lycoming,Lycoming_Juniata_1-31-2024
22,Emily Lockard,*,28,1-5,0-0,3-4,2-5,7,0,2,0,0,0,5,Lycoming,Lycoming_Juniata_1-31-2024
25,Alicia Goldenziel,*,24,1-5,0-0,0-0,3-1,4,1,0,1,2,0,2,Lycoming,Lycoming_Juniata_1-31-2024
02,Kami Abdo,,30,4-11,1-4,4-4,0-1,1,1,2,2,0,2,13,Lycoming,Lycoming_Juniata_1-31-2024
14,Ann-Marie McMurtrie,,14,2-4,0-1,0-0,0-3,3,1,0,1,0,0,4,Lycoming,Lycoming_Juniata_1-31-2024
15,Makenna Hartman,,4,0-0,0-0,1-2,0-0,0,0,0,0,0,0,1,Lycoming,Lycoming_Juniata_1-31-2024
20,Jillian Pumputis,,4,0-2,0-1,1-2,1-1,2,0,0,0,0,0,1,Lycoming,Lycoming_Juniata_1-31-2024
TM,TMTeam,,0,0-0,0-0,0-0,3-3,6,0,0,1,0,0,0,Lycoming,Lycoming_Juniata_1-31-2024
13,Haily Sherman,*,21,8-11,2-2,1-2,0-3,3,2,1,0,1,2,19,Juniata,Lycoming_Juniata_1-31-2024
21,Bri Bodtorf,*,24,6-15,0-3,2-2,1-9,10,4,2,2,0,1,14,Juniata,Lycoming_Juniata_1-31-2024
03,Kynnedy Miller,*,28,3-8,2-6,0-0,0-0,0,1,1,3,0,2,8,Juniata,Lycoming_Juniata_1-31-2024
11,Olivia Berg,*,14,0-1,0-1,0-0,1-2,3,1,0,1,0,0,0,Juniata,Lycoming_Juniata_1-31-2024
35,Sarah Betts,*,9,0-0,0-0,0-0,1-0,1,0,2,0,0,0,0,Juniata,Lycoming_Juniata_1-31-2024
24,Emma Coolidge,,24,6-9,0-0,2-2,1-2,3,2,0,0,0,0,14,Juniata,Lycoming_Juniata_1-31-2024
31,Laney Gerdich,,27,4-6,0-0,0-0,0-3,3,3,3,1,1,1,8,Juniata,Lycoming_Juniata_1-31-2024
34,Dani Scipioni,,19,2-3,0-0,0-0,0-0,0,1,3,1,0,0,4,Juniata,Lycoming_Juniata_1-31-2024
04,Steph Emert,,14,1-3,0-2,2-2,0-4,4,2,2,4,0,0,4,Juniata,Lycoming_Juniata_1-31-2024
23,Deja Gillo,,12,0-1,0-1,0-0,1-0,1,1,1,0,0,0,0,Juniata,Lycoming_Juniata_1-31-2024
22,Aleya Eisenberg,,5,0-1,0-0,0-0,1-0,1,1,1,1,0,0,0,Juniata,Lycoming_Juniata_1-31-2024
43,Emily McCann,,3,0-2,0-2,0-0,1-0,1,0,1,0,0,1,0,Juniata,Lycoming_Juniata_1-31-2024
TM,TMTeam,,0,0-0,0-0,0-0,3-1,4,0,0,0,0,0,0,Juniata,Lycoming_Juniata_1-31-2024
