##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,"McFadden,Alayna",*,40,7-22,1-7,3-4,2-3,5,3,5,5,0,5,18,Goucher,Goucher_Susquehanna_1-22-2022
12,"Haggins,Briyah",*,36,7-16,0-2,1-1,2-4,6,1,2,6,0,1,15,Goucher,Goucher_Susquehanna_1-22-2022
10,"Carini,Belle",*,30,4-9,0-1,1-4,0-2,2,2,0,1,0,0,9,Goucher,Goucher_Susquehanna_1-22-2022
23,"Quarles,Kyani",*,19,2-4,0-0,0-0,2-2,4,4,0,3,0,1,4,Goucher,Goucher_Susquehanna_1-22-2022
34,"Cavoli,Julia",*,25,0-2,0-1,0-0,1-0,1,0,1,4,1,0,0,Goucher,Goucher_Susquehanna_1-22-2022
22,"Nwuli,Sydney",,20,1-4,0-0,2-4,5-3,8,5,1,1,0,0,4,Goucher,Goucher_Susquehanna_1-22-2022
05,"Gonzales,Serrena",,17,1-3,0-0,0-0,0-2,2,2,2,2,0,0,2,Goucher,Goucher_Susquehanna_1-22-2022
30,"Cox,Ava",,13,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Goucher,Goucher_Susquehanna_1-22-2022
30,"Lynch,Kaitlyn",*,21,8-11,3-4,0-0,0-5,5,0,3,0,0,1,19,Susquehanna,Goucher_Susquehanna_1-22-2022
23,"Esposito,Amalia",*,20,6-7,0-0,3-6,0-3,3,1,2,1,0,3,15,Susquehanna,Goucher_Susquehanna_1-22-2022
10,"McQuillen,Erin",*,21,4-7,0-2,2-2,3-5,8,1,2,2,0,1,10,Susquehanna,Goucher_Susquehanna_1-22-2022
14,"Schwabe,Isabella",*,21,4-5,0-0,2-2,3-5,8,2,3,0,0,0,10,Susquehanna,Goucher_Susquehanna_1-22-2022
12,"Lemire,Amanda",*,19,0-6,0-4,2-2,0-0,0,1,3,1,0,0,2,Susquehanna,Goucher_Susquehanna_1-22-2022
25,"Goldenziel,Alicia",,19,3-5,0-0,2-2,4-2,6,2,0,2,0,2,8,Susquehanna,Goucher_Susquehanna_1-22-2022
31,"Meehan,Grace",,12,2-4,2-2,1-2,1-2,3,2,0,0,0,2,7,Susquehanna,Goucher_Susquehanna_1-22-2022
24,"Comfort,Sadie",,14,1-5,0-2,2-2,1-1,2,0,0,0,0,0,4,Susquehanna,Goucher_Susquehanna_1-22-2022
03,"Selvaggi,Kenzie",,14,1-7,0-3,0-0,0-0,0,2,2,4,0,1,2,Susquehanna,Goucher_Susquehanna_1-22-2022
20,"Emlet,Megan",,12,0-4,0-2,0-0,0-0,0,0,3,1,0,0,0,Susquehanna,Goucher_Susquehanna_1-22-2022
04,"Clarke,Victoria",,11,0-1,0-0,0-0,0-2,2,0,1,1,0,1,0,Susquehanna,Goucher_Susquehanna_1-22-2022
13,"Hildebrandt,Kate",,10,0-3,0-1,0-0,2-2,4,1,1,2,0,0,0,Susquehanna,Goucher_Susquehanna_1-22-2022
11,"Miller,Madison",,6,0-2,0-2,0-0,1-0,1,1,0,0,0,0,0,Susquehanna,Goucher_Susquehanna_1-22-2022
