##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
23,Kennedy Kuffa,*,27,4-9,0-0,0-0,1-6,7,2,2,3,5,1,8,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
32,Kate Fitzpatrick,*,20,2-9,1-2,0-0,1-4,5,1,2,0,0,0,5,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
04,Cassiah Ray,*,14,2-4,0-2,0-0,0-2,2,0,0,1,0,0,4,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
03,Daelyn Stabler,*,19,1-4,0-0,1-2,2-1,3,2,4,3,0,0,3,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
10,Samya Santiague,*,30,1-3,0-2,0-0,0-0,0,2,0,4,0,2,2,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
12,Chardae Stone,,20,2-5,0-0,0-0,0-0,0,0,0,0,0,1,4,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
11,Allison Bimmer,,11,1-1,1-1,0-0,0-1,1,0,0,1,0,0,3,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
20,Jaime Youngkin,,20,1-4,0-0,0-0,1-3,4,1,1,2,0,0,2,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
22,Rachel Bell,,8,0-2,0-0,2-4,2-1,3,2,0,2,0,1,2,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
01,Cristina Fernandez,,14,0-2,0-0,0-0,0-1,1,1,0,2,0,2,0,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
05,Sofia Bowers,,7,0-4,0-1,0-0,1-1,2,0,0,0,0,0,0,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
33,Jordan Zimmeran,,5,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
24,Riley Simon,,4,0-0,0-0,0-0,0-0,0,0,0,0,0,1,0,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
31,Elise Balmer,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Lebanon Valley College,Lebanon Valley College_Moravian University_1-3-2022
1,Sam Osorio,*,26,9-12,0-0,0-0,3-3,6,2,0,7,1,2,18,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
2,Kayla Yoegel,*,31,4-15,0-2,0-0,5-6,11,0,1,2,1,0,8,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
23,Madison Amy,*,29,2-8,1-6,0-0,0-2,2,1,2,0,0,1,5,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
24,Morgan Amy,*,33,1-7,0-2,0-0,2-3,5,0,8,2,0,1,2,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
4,Jackie Kelly,*,18,0-5,0-1,0-0,1-2,3,1,0,0,0,1,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
30,Gracie Hezel,,13,3-7,0-0,0-0,3-2,5,1,1,0,0,0,6,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
10,Brielle Guarente,,20,2-5,0-0,1-3,1-1,2,0,2,0,0,0,5,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
5,Emily Markowski,,12,0-2,0-0,0-0,0-0,0,0,0,0,0,2,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
25,Ashley Robinson,,8,0-1,0-0,0-0,0-3,3,0,0,0,0,0,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
3,Vicky Donovan,,2,0-0,0-0,0-0,0-1,1,0,0,1,0,0,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
12,Mikayla Anderson,,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
13,Rileigh Serroni,,2,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
15,Sydney DeFranco,,2,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
40,Sara Geary,,2,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Moravian University,Lebanon Valley College_Moravian University_1-3-2022
