game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_Nazareth_12-14-2024,Lycoming,home,12-14-2024,222,"Robert A. Kidera Gym, Rochester, NY","Katie Titus, Greg Bishoping, David Dence",200,17-50,1-12,15-18,6-35,41,12,10,25,1,8,50
Lycoming_Nazareth_12-14-2024,Nazareth,away,12-14-2024,222,"Robert A. Kidera Gym, Rochester, NY","Katie Titus, Greg Bishoping, David Dence",200,24-75,10-33,13-20,21-27,48,15,14,13,7,14,71
