game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Mt. St. Mary (NY)_Catholic_12-16-2024,Mt. St. Mary (NY),home,12-16-2024,108,"Franny Murray Court, Washington, DC","Taacha Brown-Drummond, Jennyffer Vargas, Darwin Thompson",200,19-66,9-30,6-6,15-28,43,23,15,26,1,11,53
Mt. St. Mary (NY)_Catholic_12-16-2024,Catholic,away,12-16-2024,108,"Franny Murray Court, Washington, DC","Taacha Brown-Drummond, Jennyffer Vargas, Darwin Thompson",200,21-64,5-30,19-28,21-30,51,13,12,23,3,14,66
