game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Mary Washington_Susquehanna_11-14-2021,Mary Washington,home,11-14-2021,187,"O. W. Houts Gymnasium, Selinsgrove, PA","Daniel Esteves, Aaron  Rush, Michelle  Rolko",200,19-62,1-8,9-15,13-29,42,17,8,13,2,10,48
Mary Washington_Susquehanna_11-14-2021,Susquehanna,away,11-14-2021,187,"O. W. Houts Gymnasium, Selinsgrove, PA","Daniel Esteves, Aaron  Rush, Michelle  Rolko",200,15-53,2-17,13-15,10-34,44,18,8,19,6,8,45
