game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Dickinson_Moravian_11-10-2021,Dickinson,home,11-10-2021,267,Johnston Hall,"Mark Horn, Joe Bleacher, Brandon Appel",200,24-68,5-9,13-19,25-33,58,21,15,14,2,13,66
Dickinson_Moravian_11-10-2021,Moravian,away,11-10-2021,267,Johnston Hall,"Mark Horn, Joe Bleacher, Brandon Appel",200,11-52,4-18,10-22,13-22,35,23,9,19,5,4,36
