game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Dickinson_Scranton_12-22-2021,Dickinson,home,12-22-2021,347,John Long Center,"Sharvez Brown, Jarra  Dennis, Deidra  Chatman",200,16-54,3-20,9-16,11-26,37,18,8,14,2,10,44
Dickinson_Scranton_12-22-2021,Scranton,away,12-22-2021,347,John Long Center,"Sharvez Brown, Jarra  Dennis, Deidra  Chatman",200,20-58,4-15,9-11,13-31,44,15,10,16,1,7,53
