game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Drew_1-20-2024,Goucher,home,1-20-2024,85,"Baldwin Gym, Madison, NJ","Dominique Harris, Rollie  Buchanan, Joe Toren",200,19-56,5-18,15-23,6-30,36,20,11,22,1,5,58
Goucher_Drew_1-20-2024,Drew,away,1-20-2024,85,"Baldwin Gym, Madison, NJ","Dominique Harris, Rollie  Buchanan, Joe Toren",200,32-85,6-30,16-20,26-34,60,17,15,13,5,12,86
