game_id,Team,Home/Away,Date,Attendance,Site,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Marymount (VA)_Elizabethtown_11-8-2024,Marymount (VA),home,11-8-2024,225,"Elizabethtown, Pa. (Thompson Gymnasium)",Yonnie Kauffman Blue Jay Tournament,200,13-42,0-8,19-31,7-25,32,16,8,22,1,8,45
Marymount (VA)_Elizabethtown_11-8-2024,Elizabethtown,away,11-8-2024,225,"Elizabethtown, Pa. (Thompson Gymnasium)",Yonnie Kauffman Blue Jay Tournament,200,32-64,6-20,9-13,10-29,39,21,20,13,3,14,79
