game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_Penn St.-Altoona_11-15-2023,Lycoming,home,11-15-2023,144,"Adler Arena, Altoona, PA","Shawn Sinclair, Terri Piatak, Sarah Fye",200,28-62,5-19,14-16,11-25,36,18,18,20,4,16,75
Lycoming_Penn St.-Altoona_11-15-2023,Penn St.-Altoona,away,11-15-2023,144,"Adler Arena, Altoona, PA","Shawn Sinclair, Terri Piatak, Sarah Fye",200,26-60,9-17,12-15,11-23,34,17,16,26,2,9,73
