game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Susquehanna_1-21-2023,Moravian,home,1-21-2023,244,"O. W. Houts Gymnasium, Selinsgrove, PA","Krista Andrews, Joe Toren, David Claudio",200,24-69,2-11,18-21,19-27,46,9,11,8,4,6,68
Moravian_Susquehanna_1-21-2023,Susquehanna,away,1-21-2023,244,"O. W. Houts Gymnasium, Selinsgrove, PA","Krista Andrews, Joe Toren, David Claudio",200,26-56,7-19,6-8,4-29,33,19,19,14,1,3,65
