game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Mt. St. Mary (NY)_12-22-2023,Scranton,home,12-22-2023,147,"Elaine & William Kaplan Recreation Center, Newburgh, NY","Paolo Trujillo, Christopher Osterboudt, Michael VanGelder Jr",200,32-63,10-20,4-6,8-33,41,15,17,7,6,12,78
Scranton_Mt. St. Mary (NY)_12-22-2023,Mt. St. Mary (NY),away,12-22-2023,147,"Elaine & William Kaplan Recreation Center, Newburgh, NY","Paolo Trujillo, Christopher Osterboudt, Michael VanGelder Jr",200,11-56,4-22,9-15,9-21,30,6,5,17,0,3,35
