game_id,Team,Home/Away,Date,Attendance,Site,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Juniata_Elizabethtown_1-26-2022,Juniata,home,1-26-2022,123,"Elizabethtown, Pa. (Thompson Gymnasium)",Landmark Conference game,200,18-50,7-13,5-10,11-19,30,17,12,23,5,9,48
Juniata_Elizabethtown_1-26-2022,Elizabethtown,away,1-26-2022,123,"Elizabethtown, Pa. (Thompson Gymnasium)",Landmark Conference game,200,30-60,3-12,13-16,13-23,36,6,19,14,7,13,76
