game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wittenberg Univ._Juniata College_12-30-2021,Wittenberg Univ.,home,12-30-2021,131,"Nashville, TN (Trojan Fieldhouse)","Shawn Bullock, Tracy Trake, Leeland Ping",200,25-64,5-21,14-22,13-32,45,11,13,17,5,13,69
Wittenberg Univ._Juniata College_12-30-2021,Juniata College,away,12-30-2021,131,"Nashville, TN (Trojan Fieldhouse)","Shawn Bullock, Tracy Trake, Leeland Ping",200,18-62,3-18,5-7,13-30,43,18,5,25,0,4,44
