game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Juniata_Elizabethtown_12-4-2024,Juniata,home,12-4-2024,135,"Elizabethtown, Pa. (Thompson Gymnasium)",200,22-61,1-12,19-19,12-15,27,12,8,16,0,9,64
Juniata_Elizabethtown_12-4-2024,Elizabethtown,away,12-4-2024,135,"Elizabethtown, Pa. (Thompson Gymnasium)",200,36-65,8-19,6-7,14-27,41,17,23,18,5,8,86
