game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Lycoming_2-15-2025,Moravian,home,2-15-2025,166,"Lamade Gymnasium, Williamsport, PA","Michelle Raether, Jackie Cruz, Mike Kuhn",200,21-63,5-18,10-20,18-33,51,20,15,18,2,3,57
Moravian_Lycoming_2-15-2025,Lycoming,away,2-15-2025,166,"Lamade Gymnasium, Williamsport, PA","Michelle Raether, Jackie Cruz, Mike Kuhn",200,17-56,5-17,24-30,9-29,38,17,11,13,4,12,63
