game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Bridgewater (VA)_11-12-2023,Catholic,home,11-12-2023,187,"Nininger Hall, Bridgewater, VA",200,26-63,5-20,10-12,11-20,31,12,12,15,2,15,67
Catholic_Bridgewater (VA)_11-12-2023,Bridgewater (VA),away,11-12-2023,187,"Nininger Hall, Bridgewater, VA",200,25-55,2-4,4-6,12-27,39,16,13,26,2,11,56
