game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Drew_Scranton_2-27-2025,Drew,home,2-27-2025,345,"John Long Center, Scranton, PA",200,11-42,6-16,8-10,2-14,16,15,8,22,4,3,36
Drew_Scranton_2-27-2025,Scranton,away,2-27-2025,345,"John Long Center, Scranton, PA",200,27-61,3-12,11-13,17-26,43,14,22,18,5,14,68
