game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Drew_1-21-2023,Catholic,home,1-21-2023,225,"Baldwin Gym, Madison, NJ",200,24-53,10-21,6-10,9-23,32,17,18,12,1,6,64
Catholic_Drew_1-21-2023,Drew,away,1-21-2023,225,"Baldwin Gym, Madison, NJ",200,22-60,8-28,4-9,16-23,39,12,15,16,2,4,56
