game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Ohio Northern_Scranton_3-2-2024,Ohio Northern,home,3-2-2024,597,"John Long Center, Scranton, PA",200,20-53,6-21,8-12,8-19,27,15,9,12,1,6,54
Ohio Northern_Scranton_3-2-2024,Scranton,away,3-2-2024,597,"John Long Center, Scranton, PA",200,20-51,6-16,14-16,8-24,32,12,9,11,5,2,60
