game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Emmanuel (MA)_11-14-2021,Moravian,home,11-14-2021,200,"Boston, Mass. - Andy Yosinoff Court","Kyle Wescott, Julie Ruane, Ronald Bouchard",2021 EC Tip-Off Classic Championship,200,16-61,6-23,12-17,10-25,35,18,11,19,1,10,50
Moravian_Emmanuel (MA)_11-14-2021,Emmanuel (MA),away,11-14-2021,200,"Boston, Mass. - Andy Yosinoff Court","Kyle Wescott, Julie Ruane, Ronald Bouchard",2021 EC Tip-Off Classic Championship,200,29-63,5-9,6-14,12-37,49,22,21,20,4,7,69
