game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
TCNJ_Susquehanna_12-20-2022,TCNJ,home,12-20-2022,100,"Roberto Clemente Coliseum, San Juan","Dylan Acevedo, Luis  Figueroa, Joel Sánchez",200,20-47,10-25,6-10,9-23,32,13,16,13,2,4,56
TCNJ_Susquehanna_12-20-2022,Susquehanna,away,12-20-2022,100,"Roberto Clemente Coliseum, San Juan","Dylan Acevedo, Luis  Figueroa, Joel Sánchez",200,15-49,3-8,5-9,7-13,20,16,8,10,4,7,38
