game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Russell Sage_Drew_12-20-2023,Russell Sage,home,12-20-2023,101,"McArthur Center, St. Petersburg, FL",200,20-57,6-17,12-19,20-18,38,18,10,29,1,11,58
Russell Sage_Drew_12-20-2023,Drew,away,12-20-2023,101,"McArthur Center, St. Petersburg, FL",200,25-57,5-17,22-24,14-20,34,17,12,19,4,20,77
