game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Juniata_Scranton_2-18-2023,Juniata,home,2-18-2023,642,"John Long Center, Scranton, PA",200,19-53,6-24,1-2,5-25,30,13,11,17,1,5,45
Juniata_Scranton_2-18-2023,Scranton,away,2-18-2023,642,"John Long Center, Scranton, PA",200,29-66,6-16,6-10,14-29,43,7,13,11,2,8,70
