game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Misericordia_11-12-2024,Wilkes,home,11-12-2024,109,"Anderson Sports Center, Dallas, PA",200,16-58,7-30,8-16,7-31,38,16,6,15,2,10,47
Wilkes_Misericordia_11-12-2024,Misericordia,away,11-12-2024,109,"Anderson Sports Center, Dallas, PA",200,22-69,5-20,10-15,17-39,56,12,8,12,1,11,59
