game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_King's (PA)_12-28-2021,Moravian,home,12-28-2021,175,"Wilkes-Barre, PA","Larry Otis,Lamar Diamond,Jarra Dennis",2021-22 Women's Basketball. Round: 0. King's (PA) vs Moravian. Played at Scand,200,32-74,2-12,10-17,20-27,47,22,13,15,2,11,76
Moravian_King's (PA)_12-28-2021,King's (PA),away,12-28-2021,175,"Wilkes-Barre, PA","Larry Otis,Lamar Diamond,Jarra Dennis",2021-22 Women's Basketball. Round: 0. King's (PA) vs Moravian. Played at Scand,200,24-58,10-22,26-31,9-26,35,15,18,19,2,9,84
