game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Elizabethtown_Lebanon Valley_11-26-2024,Elizabethtown,home,11-26-2024,259,"Annville, Pa. (Sorrentino Gymnasium)",200,28-50,4-11,12-15,9-29,38,14,10,22,4,2,72
Elizabethtown_Lebanon Valley_11-26-2024,Lebanon Valley,away,11-26-2024,259,"Annville, Pa. (Sorrentino Gymnasium)",200,26-62,5-13,8-16,11-13,24,18,8,11,0,11,65
