game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Drew_Susquehanna_2-20-2024,Drew,home,2-20-2024,211,"O. W. Houts Gymnasium, Selinsgrove, PA",200,20-64,1-12,11-24,15-22,37,20,7,11,6,7,52
Drew_Susquehanna_2-20-2024,Susquehanna,away,2-20-2024,211,"O. W. Houts Gymnasium, Selinsgrove, PA",200,27-61,7-12,14-18,15-37,52,20,14,15,6,7,75
