game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Gallaudet_12-8-2021,Goucher,home,12-8-2021,190,"Washington, D.C. - Field House","Michael Harris, Chantal Thomas, Lakesia Pitts",200,19-79,1-17,15-24,20-17,37,25,10,13,2,17,54
Goucher_Gallaudet_12-8-2021,Gallaudet,away,12-8-2021,190,"Washington, D.C. - Field House","Michael Harris, Chantal Thomas, Lakesia Pitts",200,21-52,1-3,18-27,17-42,59,17,16,33,5,9,61
