game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Franklin & Marshall_Drew_12-31-2024,Franklin & Marshall,home,12-31-2024,50,"Baldwin Gym, Madison, NJ","Jackie  Cruz, Brian  Callahan , Lauren Dudziak",200,26-65,7-19,8-13,12-32,44,19,18,11,9,6,67
Franklin & Marshall_Drew_12-31-2024,Drew,away,12-31-2024,50,"Baldwin Gym, Madison, NJ","Jackie  Cruz, Brian  Callahan , Lauren Dudziak",200,14-62,1-17,17-23,18-29,47,15,9,17,2,5,46
