game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Hiram_Goucher_11-12-2021,Hiram,home,11-12-2021,134,"Decker Sports & Recreation Center, Towson, MD","Chantal Thomas, Tiffanie Drayton, Michele Rolko",200,19-52,1-16,17-23,11-25,36,24,8,20,1,6,56
Hiram_Goucher_11-12-2021,Goucher,away,11-12-2021,134,"Decker Sports & Recreation Center, Towson, MD","Chantal Thomas, Tiffanie Drayton, Michele Rolko",200,21-57,3-11,18-28,15-23,38,16,8,17,0,5,63
