game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Drew_Elizabethtown_2-19-2025,Drew,home,2-19-2025,175,"Thompson Gymnasium, Elizabethtown, PA",200,22-66,8-25,5-6,8-17,25,9,14,12,2,14,57
Drew_Elizabethtown_2-19-2025,Elizabethtown,away,2-19-2025,175,"Thompson Gymnasium, Elizabethtown, PA",200,32-65,9-18,4-7,17-36,53,11,22,20,5,5,77
