game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Scranton_12-3-2022,Goucher,home,12-3-2022,407,"John Long Center, Scranton, PA","Stacey  Smalls, Ruth Onyekwelu, Alyssa Hann",200,13-54,4-14,10-12,14-23,37,14,2,22,1,3,40
Goucher_Scranton_12-3-2022,Scranton,away,12-3-2022,407,"John Long Center, Scranton, PA","Stacey  Smalls, Ruth Onyekwelu, Alyssa Hann",200,31-73,10-36,14-17,21-28,49,15,18,7,7,10,86
