game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Elizabethtown_2-12-2022,Scranton,home,2-12-2022,167,"Thompson Gymnasium, Elizabethtown, PA",200,22-62,9-23,11-14,12-22,34,18,14,9,5,12,64
Scranton_Elizabethtown_2-12-2022,Elizabethtown,away,2-12-2022,167,"Thompson Gymnasium, Elizabethtown, PA",200,18-57,3-21,16-22,17-27,44,14,7,17,3,2,55
