game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Muhlenberg_12-8-2021,Moravian,home,12-8-2021,321,"Allentown, Pa. -- Memorial Hall","Kevin George,Jeff O'Brien, Dave Brown",200,21-61,8-25,10-16,11-18,29,15,15,12,2,3,60
Moravian_Muhlenberg_12-8-2021,Muhlenberg,away,12-8-2021,321,"Allentown, Pa. -- Memorial Hall","Kevin George,Jeff O'Brien, Dave Brown",200,31-63,10-19,7-12,15-30,45,18,19,15,4,7,79
