game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_St. John Fisher_11-8-2024,Susquehanna,home,11-8-2024,100,"Athletic & Fitness Center, Pittsburgh, PA",200,23-75,2-22,16-20,21-24,45,21,7,8,2,6,64
Susquehanna_St. John Fisher_11-8-2024,St. John Fisher,away,11-8-2024,100,"Athletic & Fitness Center, Pittsburgh, PA",200,22-60,5-22,28-30,11-26,37,15,10,10,2,7,77
