game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Arcadia_Juniata_11-22-2022,Arcadia,home,11-22-2022,88,Memorial Gymnasium,200,14-54,6-34,8-14,12-25,37,14,9,13,6,6,42
Arcadia_Juniata_11-22-2022,Juniata,away,11-22-2022,88,Memorial Gymnasium,200,20-57,8-18,8-17,16-30,46,15,12,10,0,6,56
