game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Albright_Scranton_11-20-2023,Albright,home,11-20-2023,347,"John Long Center, Scranton, PA",200,13-48,4-15,13-21,9-18,27,14,6,21,0,8,43
Albright_Scranton_11-20-2023,Scranton,away,11-20-2023,347,"John Long Center, Scranton, PA",200,35-67,9-22,7-16,17-29,46,19,19,11,6,15,86
