game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Goucher_1-29-2025,Moravian,home,1-29-2025,103,"Decker Sports & Recreation Center, Towson, MD","Vincent Shipman, Tonisha Montgomery, Lauren Dudziak",200,28-64,1-3,35-49,22-48,70,26,18,37,2,3,92
Moravian_Goucher_1-29-2025,Goucher,away,1-29-2025,103,"Decker Sports & Recreation Center, Towson, MD","Vincent Shipman, Tonisha Montgomery, Lauren Dudziak",200,26-90,7-34,24-38,22-22,44,34,7,18,2,22,83
