game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Shenandoah_Goucher_11-8-2022,Shenandoah,home,11-8-2022,212,"Decker Sports & Recreation Center, Towson, MD","Ronald Herbison, Colleen Dorosh, Daniel Esteves",200,33-61,6-14,8-14,13-31,44,18,18,13,3,15,80
Shenandoah_Goucher_11-8-2022,Goucher,away,11-8-2022,212,"Decker Sports & Recreation Center, Towson, MD","Ronald Herbison, Colleen Dorosh, Daniel Esteves",200,8-51,2-17,8-18,14-18,32,11,7,22,0,7,26
