game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Drew_Catholic_2-18-2023,Drew,home,2-18-2023,346,"Franny Murray Court, Washington, DC",200,20-51,4-18,14-24,10-25,35,13,10,11,1,4,58
Drew_Catholic_2-18-2023,Catholic,away,2-18-2023,346,"Franny Murray Court, Washington, DC",200,22-69,11-30,2-4,22-25,47,21,11,12,5,4,57
