game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Marywood_Scranton_11-15-2022,Marywood,home,11-15-2022,471,"John Long Center, Scranton, PA","Krista Andrews, David Claudio, Sharvez Brown",200,20-51,2-13,9-14,7-26,33,8,7,19,1,8,51
Marywood_Scranton_11-15-2022,Scranton,away,11-15-2022,471,"John Long Center, Scranton, PA","Krista Andrews, David Claudio, Sharvez Brown",200,28-71,9-22,2-4,17-26,43,16,13,14,3,10,67
