game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Elizabethtown_Juniata_1-29-2025,Elizabethtown,home,1-29-2025,122,"Huntingdon, Pa. (Memorial Gymnasium)",200,30-59,5-16,16-23,14-26,40,15,20,20,8,11,81
Elizabethtown_Juniata_1-29-2025,Juniata,away,1-29-2025,122,"Huntingdon, Pa. (Memorial Gymnasium)",200,29-65,4-14,8-12,13-19,32,20,13,22,1,12,70
