game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Scranton_1-15-2025,Moravian,home,1-15-2025,219,"John Long Center, Scranton, PA",200,17-47,2-6,10-17,8-20,28,21,11,22,2,5,46
Moravian_Scranton_1-15-2025,Scranton,away,1-15-2025,219,"John Long Center, Scranton, PA",200,33-66,9-24,15-22,17-25,42,18,29,11,1,13,90
