game_id,Team,Home/Away,Date,Attendance,Site,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Elizabethtown_12-4-2021,Susquehanna,home,12-4-2021,145,"Elizabethtown, Pa. (Thompson Gymnasium)",Landmark Conference game,200,27-59,6-17,5-8,5-24,29,24,10,12,4,4,65
Susquehanna_Elizabethtown_12-4-2021,Elizabethtown,away,12-4-2021,145,"Elizabethtown, Pa. (Thompson Gymnasium)",Landmark Conference game,200,24-63,4-7,19-25,15-28,43,15,7,11,5,6,71
