game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Messiah_Catholic_12-29-2024,Messiah,home,12-29-2024,153,"St. Pete Catholic High School, St. Petersburg, FL",200,20-60,1-20,6-10,12-27,39,18,11,19,5,9,47
Messiah_Catholic_12-29-2024,Catholic,away,12-29-2024,153,"St. Pete Catholic High School, St. Petersburg, FL",200,25-72,2-15,10-17,23-30,53,13,7,13,3,10,62
