game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Gwynedd Mercy_Catholic_12-19-2022,Gwynedd Mercy,home,12-19-2022,70,"Franny Murray Court, Washington, DC",200,11-55,3-24,15-20,13-29,42,19,4,25,3,6,40
Gwynedd Mercy_Catholic_12-19-2022,Catholic,away,12-19-2022,70,"Franny Murray Court, Washington, DC",200,30-76,5-21,11-15,20-32,52,19,17,14,4,13,76
