game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
King's (PA)_Lycoming_11-16-2024,King's (PA),home,11-16-2024,155,"Lamade Gymnasium, Williamsport, PA","Jeff Erisman, Heather Herr, Larry Otis",200,25-52,2-12,8-12,5-29,34,20,16,23,2,14,60
King's (PA)_Lycoming_11-16-2024,Lycoming,away,11-16-2024,155,"Lamade Gymnasium, Williamsport, PA","Jeff Erisman, Heather Herr, Larry Otis",200,20-57,5-23,10-18,10-24,34,15,13,20,2,8,55
