game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Alvernia_1-4-2025,Wilkes,home,1-4-2025,109,"Physical Education Center, Reading, PA",200,15-67,5-36,4-7,9-36,45,11,7,18,3,9,39
Wilkes_Alvernia_1-4-2025,Alvernia,away,1-4-2025,109,"Physical Education Center, Reading, PA",200,22-81,3-22,13-20,28-45,73,10,14,16,1,8,60
