game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Cabrini_Elizabethtown_12-11-2022,Cabrini,home,12-11-2022,120,"Elizabethtown, Pa. (Thompson Gymnasium)",200,13-46,4-19,12-20,11-25,36,12,5,23,2,6,42
Cabrini_Elizabethtown_12-11-2022,Elizabethtown,away,12-11-2022,120,"Elizabethtown, Pa. (Thompson Gymnasium)",200,30-65,5-14,4-10,13-24,37,18,16,11,1,17,69
