game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lebanon Valley_Elizabethtown_11-22-2023,Lebanon Valley,home,11-22-2023,175,"Elizabethtown, Pa. (Thompson Gymnasium)",200,17-57,4-16,4-7,8-15,23,15,8,14,1,10,42
Lebanon Valley_Elizabethtown_11-22-2023,Elizabethtown,away,11-22-2023,175,"Elizabethtown, Pa. (Thompson Gymnasium)",200,29-59,5-15,7-9,15-33,48,10,16,19,4,6,70
